gww_id,name,reservoir_name,country,truth,lat,lon,n_plants,capacity_mw,match_method,gww_poly_km2,res_time_days,depth_avg_m,vol_mcm,dis_avg_m3s,elevation_m,wshd_km2,head_m,dam_height_m,glo_plant_type,ons_tipo,ba,state,n_area_months,area_mean,area_sd,area_p05,area_p95,area_cv,area_range_rel,pass_size,pass_months,pass_cv,storage_dam
85999,Beresti,,Romania,none,46.187083,27.18375,1,44.0,hydrolakes_pour,23.175777375260438,8.3,6.7,120.0,167.636,108.0,20290.1,15.0,29.0,STO,,,,247,18.235109902680744,0.33997928795583093,17.705507704476275,18.77090921475631,0.018644213814464072,0.05842583433639784,True,True,False,False
86003,Peruca Hydroelectric Power Plant Croatia,,Croatia,none,43.7951,16.5968,1,60.0,hydrolakes_pour,23.232800314762205,727.4,37.6,565.3,8.995,347.0,409.4,47.0,67.0,STO,,,,249,16.589047084241713,1.5054855557810012,13.752250736803557,18.516184519381497,0.09075178026416561,0.2871734439227255,True,True,True,True
86010,La Villita,,Mexico,none,18.0457,-102.1825,1,320.0,hydrolakes_pour,23.19205435425926,7.2,53.6,710.0,1142.559,55.0,111324.3,41.8,60.0,STO,,,,276,15.448202328348906,0.28334369960238076,15.097591332381432,15.864688357324704,0.018341532145938973,0.049656070566578274,True,True,False,False
86011,Grundsjoarna,,Sweden,none,62.532083,13.092083,1,88.0,hydrolakes_pour,23.418891203755777,395.8,11.2,240.0,7.018,635.0,599.9,,-99.0,STO,,,,139,17.03050252250177,2.183321381405151,13.138378326287533,19.802223837431928,0.12820064343494325,0.3912888361538189,True,True,True,True
86027,SALTO DO RIO VERDINHO,Reservatório UHE Salto do Rio Verdinho,BRA,ons,-19.14555556,-50.76722222,1,93.0,gww_polygon,23.370811433133326,,,,,,,,45.0,ROR,FIO DAGUA,,,219,16.452153315413405,6.812145213647998,1.3308868368460145,19.679948748167536,0.41405797059196836,1.1152984998098074,True,True,True,True
86029,Karkam?? Dam,,Turkey,none,36.8697,38.0307,1,192.0,hydrolakes_pour,23.463936463916237,2.1,5.7,132.6,731.733,336.0,101436.6,10.55,40.0,ROR,,,,295,16.91184889098629,1.3638846869218038,14.910927137191717,18.358544289708277,0.08064669307970992,0.20385808640674874,True,True,True,True
86031,Upper Baker,,USA,eia923,48.649,-121.6907,1,104.8,hydrolakes_pour,23.565660068824812,162.4,20.1,352.1,25.088,214.0,551.7,86.868,35.0,STO,,PSEI,WA,192,18.965340057433178,0.5509011376421978,17.968563291597174,19.54205793459401,0.029047785907022557,0.08296685628793285,True,True,False,False
86033,Ahmed El Hansali,Barrage Ahmed El Hansali,Morocco,none,32.69375,-5.889583333,1,92.0,gww_polygon,23.52015228567662,,,,,,,,101.0,STO,,,,279,11.650118746497933,4.994836716727285,3.3178777901153564,18.343722035995103,0.4287369790311151,1.289758891976665,True,True,True,True
86035,Pournari,,Greece,none,39.1845,21.0255,1,334.0,hydrolakes_pour,23.577505381845814,233.7,49.8,730.0,36.16,112.0,1808.9,68.0,107.0,STO,,,,257,16.530936446109937,1.319197708881576,14.152012401872753,17.95887445320102,0.07980175310588711,0.23028713852590596,True,True,True,True
86037,Taivalkoski,,Finland,none,65.931,24.714001,1,133.0,hydrolakes_pour,23.729891248102213,1.0,2.7,50.0,565.078,26.0,52630.2,14.5,25.0,STO,,,,168,16.134946095977707,1.0276247885224699,15.289644768598759,18.471365563540935,0.06368938466913424,0.19719438639682535,True,True,True,True
86044,Piges Aoos Hydroelectric Power Plant Greece,Ioannina,Greece,none,39.6871,20.8421,1,230.0,hydrolakes_pour,23.732220994926514,970.7,13.4,260.0,3.1,464.0,162.0,675.0,78.0,STO,,,,265,21.028468699151052,0.340748753440961,20.237658817431093,21.382100855613437,0.016204163903514167,0.05442346062167365,True,True,False,False
86045,Letsi Letsi G1 - Letsi Hydroelectric Power Plant Sweden,,Sweden,none,66.503203,20.380167,1,435.0,hydrolakes_pour,23.874482486234346,4.7,4.3,68.0,166.118,198.0,9719.7,135.0,85.0,STO,,,,141,17.38555905230345,0.9968737530761883,16.28886116171007,18.822329961485845,0.05733918305860348,0.14572259610139549,True,True,True,True
86046,Liffey Scheme / Poulaphouca,,Ireland,none,53.1233,-6.5058,1,38.0,gww_polygon,23.821516402533433,,,,,,,47.0,32.0,ROR,,,,188,18.33053657028271,0.9306830152384614,16.157299212747187,19.568252442597743,0.05077227345037329,0.18608038105007577,True,True,True,True
86053,Yenikend,,Azerbaijan,none,40.9193,46.2829,1,150.0,hydrolakes_pour,23.832294902092038,3.5,4.6,79.53,262.902,100.0,41822.0,18.5,24.0,ROR,,,,276,22.925969356410505,0.2608561966130978,22.39661665832233,23.148357284512368,0.011378197037507502,0.032789916731692674,True,True,False,False
86057,Anderson Ranch,Anderson Ranch,USA,eia923,43.357066,-115.451517,1,40.0,hydrolakes_pour,23.891547900543156,588.8,32.8,521.8,10.257,1274.0,2511.5,74.67,139.0,STO,,BPAT,ID,246,15.25748552396535,2.4747941576128643,10.57546156787307,18.222568722306093,0.16220196661669037,0.5012036316483147,True,True,True,True
86071,Round Butte,Billy Chinook Lake,USA,eia923,44.605837,-121.277334,1,372.5,hydrolakes_pour,24.047680631130937,54.8,43.4,659.9,139.455,592.0,19826.4,96.012,134.0,STO,,PGE,OR,283,16.088564255315102,1.043186152537445,14.982841929578015,18.006329665813848,0.06484022663444394,0.18792775341882836,True,True,True,True
86077,ÃzlÃ¼ce Dam,,Turkey,none,39.1278,40.0855,1,170.0,hydrolakes_pour,24.099999084864848,280.8,95.5,1075.0,44.312,1116.0,3671.3,113.0,144.0,STO,,,,257,17.690370819510296,2.6235429116836624,12.965903900455919,21.47285895550609,0.1483034436333137,0.4808805390143688,True,True,True,True
86085,Yumaguzinskaya HPP,Нугушское водохранилище,Russia,none,53.05,56.442,1,45.0,gww_polygon,24.29143363971554,148.0,17.1,303.5,23.731,204.0,2829.2,,70.0,STO,,,,188,21.676365238466815,1.2378258680909624,18.91604164461078,22.47002740422524,0.05710486303738416,0.16395672062710817,True,True,True,True
86089,Baishi (Guizhou) Dam,,China,none,26.9558,109.4709,1,420.0,gww_polygon,24.176651567353098,,,,,,,,68.0,STO,,,,117,16.977036003023088,1.7996483628253566,15.195186351344121,18.400250970409548,0.10600486224479318,0.18878823243908438,True,False,True,False
86093,Friant Hydro Facility,Millerton Lake,USA,eia923,36.997694,-119.703451,1,37.9,hydrolakes_pour,24.24730713519703,146.6,33.9,535.1,42.255,173.0,4225.4,133.6666667,97.0,Canal,,CISO,CA,296,14.038542199418094,2.3443869088014457,10.08694364968872,18.049514600225155,0.1669964641270674,0.5671935759018119,True,True,True,True
86094,Deep Creek,,USA,eia923,39.523,-79.413,1,20.0,hydrolakes_pour,24.290375587823977,750.8,12.3,178.9,2.758,748.0,152.9,,,,,PJM,MD,246,14.492533717220699,0.5468563591622092,13.912622920694918,15.47150896180761,0.037733661334346885,0.10756476897206392,True,True,True,True
86096,James W. Broderick Hydropower Plant,Pueblo,USA,eia923,38.27,-104.72,1,7.5,hydrolakes_pour,24.30988250698627,2005.9,38.5,603.3,3.481,1491.0,11917.5,,76.0,STO,,PACE,CO,285,14.155014284305343,2.3682041190741763,9.82361979957602,17.26559200689425,0.1673049614439436,0.525748124151995,True,True,True,True
86140,Vau i Dijes,Vau-Dejes Reservoir,Albania,none,42.0137,19.6359,1,250.0,hydrolakes_pour,24.605357163897526,21.3,31.7,500.0,271.307,70.0,12613.0,52.0,60.0,STO,,,,262,18.044648361120522,0.5520046554184546,17.438770005382167,19.2292849780932,0.030591045298938517,0.09922692517350044,True,True,True,True
86145,Teshel Teshel Hydroelectric Power Plant Bulgaria - Teshel Hydroelectric Power Plant Bulgaria,,Bulgaria,none,41.6428,24.153,1,60.0,hydrolakes_pour,24.648605075039733,4190.4,22.4,449.3,1.241,1195.0,247.2,341.0,61.0,STO,,,,248,20.927452208388704,0.9214352578134146,19.461362243244533,22.360576258192328,0.04402997787967998,0.13853640596468086,True,True,True,True
86165,Claytor,,USA,eia923,37.075,-80.5847,2,75.8,hydrolakes_pour,24.723067362678165,29.6,19.6,286.2,111.924,565.0,6106.1,33.52,42.0,ROR,,PJM,VA,265,15.369336500191755,0.3724088302941145,14.864105776408401,16.063619871950436,0.024230638081837046,0.07804592576439912,True,True,False,False
86173,Sainte croix,,France,none,43.73687,6.13423,1,132.3,hydrolakes_pour,24.906967253947183,402.2,41.0,767.0,22.074,470.0,1563.1,77.0,95.0,STO,,,,283,20.571042019208463,0.6027047396341538,19.517888945494427,21.477426764932353,0.029298697609550887,0.09525710061785805,True,True,False,False
86179,Mohale,,Lesotho,none,-29.45814244,28.09792864,1,110.0,hydrolakes_pour,24.856310604736716,2685.1,40.3,947.0,4.082,2047.0,911.8,,145.0,STO,,,,276,13.632434605635998,4.442830129293629,4.528703032918685,19.178464074102063,0.32590144444608954,1.0746254403543436,True,True,True,True
86194,QUEBRADA DE ULLUM,,Argentina,none,-31.47472222,-68.64972222,1,45.0,hydrolakes_pour,25.041481180727057,115.1,24.9,440.0,44.226,766.0,26691.4,44.0,60.0,,,,,294,15.228146911331226,5.018499650653508,8.292499688218642,21.924628703902894,0.3295541919758638,0.8951929013464283,True,True,True,True
86198,BATALHA,,BRA,ons,-17.34555556,-47.48944444,1,52.5,gww_polygon,25.029279440990788,,,,,,,36.9,54.0,STO,RESERVATÓRIO COM USINA,,,165,15.472236930915592,6.018585189023121,1.320244434953733,20.308237906006234,0.3889925688118946,1.2272300091987318,True,True,True,True
86203,Samarra Barrage,بحير سمرية,Iraq,none,34.1943,43.8542,1,75.0,gww_polygon,25.13644770753579,,,,,,,,,ROR,,,,292,9.770062105511666,0.8680942019596352,8.9732371020117,11.022595962458611,0.08885247530513751,0.20975904127475198,True,True,True,True
86213,Oxford Dam,Lake Hickory,USA,eia923,35.8214,-81.1922,2,61.5,hydrolakes_pour,25.20079421485986,28.7,11.9,157.3,63.396,286.0,3435.6,23.640585365853656,30.78048780487805,ROR,,DUK,NC,287,13.74460197675415,0.2940258418988687,13.356540896898574,14.301226515028818,0.02139209577666535,0.06873139140209103,True,True,False,False
86219,Chute-Ã -la-Savane,,Canada,none,48.7536,-71.8395,1,258.0,hydrolakes_pour,25.377265578592024,4.7,14.4,255.3,622.141,135.0,27127.2,33.0,40.0,ROR,,,,172,18.13648218736929,0.8623834579131858,17.529111202822406,19.714530621495868,0.04754965428266854,0.12049852866149775,True,True,True,True
86230,Abiquiu Dam,Abiquiu Reservoir,USA,eia923,36.239886,-106.423043,1,15.6,hydrolakes_pour,25.391820464291506,2349.3,107.6,1688.6,8.319,1901.0,5546.8,48.76,108.0,ROR,,WACM,NM,294,13.038928955825813,2.48016042569607,8.28531844733963,16.285737351515507,0.1902119747794109,0.6135794535947124,True,True,True,True
86232,Nacimiento Hydro Project,,USA,eia923,35.798576,-120.883331,1,4.4,hydrolakes_pour,25.40169321366438,715.9,23.5,431.7,6.979,237.0,830.8,,,,,CISO,CA,288,12.923226039954693,5.6413557859766215,2.8125031714472524,20.185836551479735,0.43652844642160255,1.3443495707897866,True,True,True,True
86237,Strejesti,,Romania,none,44.537083,24.325417,1,50.0,hydrolakes_pour,25.511160704865077,18.2,9.7,225.0,143.262,134.0,18293.7,13.5,33.0,STO,,,,242,21.276631439350602,0.37605020258714583,20.850403981649176,21.637377179582195,0.017674329870265567,0.036987678250492775,True,True,False,False
86238,Srok Phu Mieng,Hồ Srok Phu Miêng,Vietnam,none,11.7689,106.7564,1,51.0,gww_polygon,25.360445319812776,,,,,,,,,,,,,201,12.41486510474785,4.198973958036265,1.367077448151233,14.889359574061004,0.3382214726143452,1.0892008903695947,True,True,True,True
86239,Messaure Messaure G1 - Messaure Hydroelectric Power Station Sweden,,Sweden,none,66.691226,20.345341,1,450.0,hydrolakes_pour,25.68000453596709,2.3,2.6,54.0,275.182,150.0,11316.2,87.0,-99.0,STO,,,,153,21.267931100489832,1.0685826112448633,19.510694389271137,22.989931594084606,0.05024384394494546,0.1635907690491501,True,True,True,True
86256,OBRA,,India,none,24.4375,82.9655,1,99.0,hydrolakes_pour,25.543515673573225,11.7,17.1,242.76,239.393,196.0,13365.7,20.4,29.23,STO,,,,250,16.047521405063048,0.28291100021170607,15.601756894436518,16.49357661072019,0.017629576123976795,0.05557367357692386,True,True,False,False
86276,Kun,,Myanmar,none,18.42,96.364,1,60.0,gww_polygon,25.820921930236757,,,,,,,106.0,,STO,,,,132,16.861760704300295,3.4936457855505423,14.012640432772962,18.64853429711334,0.2071934151372193,0.2749353371595456,True,True,True,True
86287,Imha,,South Korea,none,36.5384,128.8813,1,50.0,hydrolakes_pour,26.005297543233052,333.9,42.4,595.0,20.626,156.0,1234.3,48.4,73.0,STO,,,,244,14.574417197633014,2.0425973290357695,11.086923076101122,17.553554603523104,0.1401495031559479,0.4436974350145683,True,True,True,True
86290,Dong Feng,,China,none,26.86,106.15,1,695.0,hydrolakes_pour,26.006267066201897,38.8,48.7,1020.0,304.407,956.0,17475.0,132.0,166.0,STO,,,,142,14.456024917008259,1.8842392382155033,11.18943496309628,17.40112197078782,0.13034283276577635,0.42969537223079696,True,True,True,True
86291,IZNAJAR 1,,Spain,none,37.276001,-4.387,1,77.0,hydrolakes_pour,26.077812874626346,903.4,63.0,980.0,12.556,396.0,4688.7,,122.0,STO,,,,288,15.566334519539888,4.291310740027845,9.163166483098701,21.561922579420113,0.2756789489934904,0.7965109628575485,True,True,True,True
86295,Squa Pan Hydro Station,,USA,eia923,46.556477,-68.325538,1,1.5,hydrolakes_pour,26.151809484341392,335.0,5.3,110.0,3.801,184.0,177.1,,,,,NBSO,ME,201,20.374812229778797,0.4628215874901115,19.789878426510562,21.115425150870877,0.022715379276657816,0.06505810750113136,True,True,False,False
86298,Hapchon,,South Korea,none,35.5337,128.0316,1,100.0,hydrolakes_pour,26.117659063397266,581.4,52.9,790.0,15.728,163.0,930.0,95.0,96.0,STO,,,,242,16.444375552370378,2.752703386568122,11.445774034376214,20.326199684218096,0.1673948261398915,0.5400281464966793,True,True,True,True
86315,KADRA,,India,none,14.8901,74.3916,1,150.0,gww_polygon,26.24771843423526,,,,,,,32.0,41.0,STO,,,,219,21.587484458830875,0.6833232283126318,20.4846067458674,22.568905501095998,0.0316536755181358,0.09655125678045208,True,True,True,True
86317,H. PICHI PICUN LEUFU,,Argentina,none,-40.012,-69.9918,1,285.0,gww_polygon,26.391760429737833,3.4,11.7,197.0,680.359,478.0,36298.1,28.17,-99.0,STO,,,,279,18.861663470868297,0.6528633080863118,18.131939335607765,20.151335498397142,0.03461324124962013,0.1070635241641502,True,True,True,True
86322,Wissota,Paint Creek,USA,eia923,44.9378,-91.3406,1,39.4,hydrolakes_pour,26.610506720924892,5.3,3.4,69.1,151.562,270.0,14163.3,16.764,24.0,STO,,MISO,WI,223,21.20916082306405,0.2633260255295634,20.86196986834258,21.502728086394995,0.012415673949872062,0.030211389474477376,True,True,False,False
86326,PENCH,,India,none,21.4813,79.2086,1,160.0,hydrolakes_pour,26.51468607497725,27.7,8.4,147.68,61.816,323.0,4629.7,150.0,74.5,,,,,246,17.58075876233624,3.2747728133439193,11.110316758192532,21.512279143670895,0.18627027750130773,0.5916674317699406,True,True,True,True
86332,Pine Flat,Pine Flat Lake,USA,eia923,36.8326,-119.327,1,168.8,hydrolakes_pour,26.73789783808777,334.3,80.0,1233.5,42.704,266.0,3991.6,105.15600000000002,134.0,STO,,CISO,CA,295,14.469793389062348,3.4846759393988878,8.69079526832219,20.09971281835105,0.24082416698727285,0.7884644405947642,True,True,True,True
86334,ANGAT,,Philippines,none,14.9098,121.1603,1,246.0,hydrolakes_pour,26.688324999185642,493.0,66.7,1075.0,25.239,219.0,533.7,102.0,131.0,STO,,,,211,15.737708640124756,1.9666110652063364,12.257570928570857,18.132311470889583,0.12496171521388305,0.3732907170069553,True,True,True,True
86343,Ãngel Albino Corzo (PeÃ±itas),,Mexico,none,17.4463,-93.4628,1,420.0,hydrolakes_pour,26.819699585379542,37.6,77.9,1485.0,456.927,85.0,35708.8,,46.0,STO,,,,262,18.63609600868885,1.0860560041146199,16.726511829599318,20.290196450265302,0.05827701271812829,0.19122484768293,True,True,True,True
86403,Kpong,,Ghana,none,6.12028869,0.1255446434,1,160.0,hydrolakes_pour,27.34763722801016,1.9,7.9,200.0,1245.696,12.0,405019.3,11.75,20.0,STO,,,,212,24.401438649048274,0.5639896688660974,23.560094343756564,25.322651147287154,0.023112967926917482,0.07223167571717475,True,True,False,False
86405,Matala,,Angola,none,-14.7333,15.0333,1,40.0,hydrolakes_pour,27.460164817523097,3.8,4.0,78.0,238.152,1222.0,28118.8,116.0,16.0,STO,,,,249,19.29959932825709,1.532416524706838,16.006005849165312,20.923104295176,0.07940146832287774,0.25477722943250036,True,True,True,True
86412,Kangge Youth,Huichon Reservoir,North Korea,none,40.1802,126.3501,1,225.0,gww_polygon,27.70440241307771,,,,,,,,,,,,,190,15.341518579431488,5.768491012132773,2.4540437222813405,22.04323670835206,0.37600521631976125,1.276874442686145,True,True,True,True
86417,High Falls (LiÃ¨vre),,Canada,none,45.8396,-75.6456,1,114.1,hydrolakes_pour,27.851493836158028,8.5,5.9,103.6,141.758,188.0,8891.1,,19.0,,,,,204,17.07746807768249,0.9452680217294096,16.228798914182313,19.03327591984185,0.05535176628230523,0.16422088994120485,True,True,True,True
86418,Bryson,,Canada,none,45.6611,-76.6318,1,56.0,gww_polygon,27.849934327399552,,,,,,,18.29,21.0,ROR,,,,198,18.590696601430118,0.6267498552916392,17.804734216104375,19.791379905781127,0.03371309148487881,0.10686235875227648,True,True,True,True
86423,Long Lake,Little Falls Reservoir,USA,eia923,47.834444,-117.836111,1,70.0,gww_polygon,27.910352069857154,6.7,6.9,129.6,224.35,465.0,15909.3,51.2064,70.0,STO,,AVA,WA,268,19.832921306240305,1.1002210626996316,18.397940093033885,21.865163464714023,0.055474483345701264,0.17482161695408924,True,True,True,True
86427,Tchimbele,,Gabon,none,0.6243484411,10.40768177,1,68.4,hydrolakes_pour,27.798596974770156,65.3,16.0,220.0,39.018,548.0,1153.4,,36.0,STO,,,,88,14.462797496172568,1.2451645568208278,12.221568643143646,16.2030768535767,0.08609430901250936,0.2752930898387203,True,False,True,False
86458,Wells,,Canada,none,46.4315,-83.3859,2,285.0,hydrolakes_pour,28.403319808498566,39.3,9.6,191.2,56.342,271.0,6842.4,65.0,24.0,ROR,,,,203,18.98927552404603,1.020340843679291,17.81923116824111,20.9264313677493,0.05373247875556064,0.16362921247698764,True,True,True,True
86465,OrlÃ­k,Orlická přehrada,Czech Republic,none,49.6066,14.1816,1,364.0,gww_polygon,28.564317084932238,109.1,47.5,716.5,76.033,352.0,12024.9,70.5,91.0,STO,,,,209,17.411163329321962,1.220429509587679,15.408196251631885,19.64575211603438,0.07009465631353685,0.24338154689905586,True,True,True,True
86474,Sichuan Da County Jiujietan,,China,none,31.2625,107.2377,1,39.0,gww_polygon,28.596841854420543,,,,,,,12.8,,ROR,,,,153,16.042739600033542,1.4554883848473008,13.002603142355865,18.072294096615202,0.09072567536060099,0.31601154669672116,True,True,True,True
86482,Lois Lake,,Canada,none,49.7699,-124.317,1,37.0,hydrolakes_pour,28.87177574061296,561.6,23.0,555.1,11.441,131.0,453.2,,64.0,,,,,229,23.04290997007274,1.0516514370617431,21.22101952805068,24.81812782911696,0.04563882940251853,0.15610477607811124,True,True,True,True
86489,SUBERNREKHA I&II,Getalsud Reservoir,India,none,23.457,85.555,1,130.0,hydrolakes_pour,28.79125038645343,33.2,3.1,52.0,18.136,583.0,765.1,,41.0,STO,,,,241,21.04888554774516,2.7663397483242984,16.968060667659984,25.717325210934632,0.13142452326273585,0.41566402760035454,True,True,True,True
86490,RETIRO BAIXO,Lago de Retiro Baixo,BRA,ons,-18.89444444,-44.78166667,1,83.657,gww_polygon,28.77545520537424,,,,,,,38.62,44.0,STO,RESERVATÓRIO COM USINA,,,162,15.955310477037795,6.141843365435495,2.588304926308373,20.038242648248506,0.38494038547695925,1.0936758483674347,True,True,True,True
86491,Serre poncon SERRE PONCON - Serre Poncon Hydroelectric Power Station France,,France,none,44.47095,6.26967,1,370.0,hydrolakes_pour,28.93611272506879,284.0,72.0,1270.0,51.762,757.0,3563.7,,129.0,STO,,,,232,23.650580644884847,1.0192880531356365,21.599634827314425,25.116620512824863,0.043097802478523434,0.14870610317430377,True,True,True,True
86517,Holter,,USA,eia923,46.9915,-112.0047,2,95.9,hydrolakes_pour,29.062010964486777,24.9,19.7,377.4,175.437,1090.0,43863.2,27.133874452554746,37.99999999999999,ROR,,NWMT,MT,270,19.90431388264066,1.1264050962808523,18.89200440480344,22.02145430131527,0.05659100348408566,0.15722470590865964,True,True,True,True
86520,Baath Hydroelectric Power Project Syria,,Syrian Arab Republic,none,35.8853,38.7472,1,75.0,gww_polygon,29.010967498793832,,,,,,,7.0,14.0,STO,,,,296,20.28936233539913,0.7435068308761174,19.44929249587455,21.736105319795623,0.03664515515989927,0.11270994061411388,True,True,True,True
86523,Trebinje I Hydroelectric Power Plant Bosnia and Herzegovina,Bilecko Jezero,Bosnia and Herzegovina,none,42.7338,18.4971,1,180.0,gww_polygon,29.091084179300488,1490.7,57.2,1280.0,9.938,383.0,241.2,103.5,123.0,STO,,,,260,22.551546461883376,2.434769282190846,17.634730529331815,25.808140790479364,0.10796462612025712,0.3624323624529363,True,True,True,True
