gww_id,name,reservoir,country,iso3,lat,lon,capacity_mw,latest_month,area_km2,area_anomaly,area_anomaly_3mo,precip_12mo_anomaly,pred_gen_anomaly,pred_gen_anomaly_lo,pred_gen_anomaly_hi,pred_gen_anomaly_3mo,has_generation_truth,confidence,match_method
91539,Merowe,Us Island,Sudan,SDN,18.66982617,32.06041667,1250.0,2026-08,641.51,0.387,0.347,0.042,0.066,-0.307,0.789,0.083,False,unknown residence time,gww_polygon
87677,CACONDE,,BRA,BRA,-21.57777778,-46.62333333,80.4,2026-08,25.16,0.144,0.131,-0.06,0.022,-0.614,0.761,0.01,True,carry-over storage (validated class),hydrolakes_pour
79432,RIBADELAGO 2,,Spain,ESP,41.9781,-6.1404,35.0,2026-08,2.94,0.075,0.065,0.155,0.033,-0.436,0.537,0.02,False,short residence time (weak area signal),hydrolakes_pour
79412,????????? ???,,Russia,RUS,68.9717,28.7803,30.5,2026-08,3.79,0.018,0.03,0.146,0.112,-0.255,0.344,0.125,False,short residence time (weak area signal),hydrolakes_pour
79410,Golovnaya,,Tajikistan,TJK,37.8839,68.937,210.0,2026-08,2.46,0.011,0.017,0.042,-0.014,-0.32,0.385,0.072,False,short residence time (weak area signal),hydrolakes_pour
85529,Naghlu Dam Hydroelectric Power Plant Afghanistan,,Afghanistan,AFG,34.641,69.717,100.0,2026-08,14.75,-0.096,-0.016,0.016,-0.051,-0.422,0.495,0.068,False,short residence time (weak area signal),hydrolakes_pour
85500,ITAÚBA,,BRA,BRA,-29.25888889,-53.23611111,500.4,2026-08,11.05,-0.007,0.001,-0.017,-0.05,-0.46,0.595,-0.183,True,short residence time (weak area signal),hydrolakes_pour
87719,Kyee ON Kyee Wa,Kyeeon Kyeewa Reservoir,Myanmar,MMR,20.33361111,94.41694444,74.0,2026-08,35.49,0.089,-0.005,0.188,0.266,-0.52,1.364,0.215,False,unknown residence time,gww_polygon
92039,Dneipro HPP 2,Kakhovka Reservoir,Ukraine,UKR,47.8675,35.0897,1881.0,2026-08,129.97,-0.949,-0.903,-0.003,-0.508,-0.669,-0.1,-0.547,False,short residence time (weak area signal),gww_polygon
87729,Song Hinh,,Vietnam,VNM,12.9281,108.9936,70.0,2026-08,22.98,-0.232,-0.15,0.015,-0.095,-0.584,0.293,-0.071,False,unknown residence time,gww_polygon
79188,OLIANA 3,,Spain,ESP,42.12055556,1.30694444,37.6,2026-08,2.64,-0.024,-0.0,0.106,-0.183,-0.629,0.382,-0.121,False,unknown residence time,gww_polygon
82802,Guangxi Baise Tianlin Dongba,洞巴水电站水库,China,CHN,24.0983,105.6508,72.0,2026-08,6.72,0.289,0.091,0.259,0.248,-0.463,1.2,0.177,False,unknown residence time,gww_polygon
85488,Kurpsay Hydroelectric Power Plant Kyrgyzstan,,Kyrgyzstan,KGZ,41.4986,72.3641,800.0,2026-08,9.55,0.011,0.012,-0.102,-0.043,-0.217,0.166,-0.028,False,short residence time (weak area signal),hydrolakes_pour
87734,Paldang,,South Korea,KOR,37.5286,127.2803,120.0,2026-08,31.1,-0.064,-0.046,0.154,-0.064,-0.454,0.314,0.047,False,short residence time (weak area signal),hydrolakes_pour
79172,Anson Abenaki Hydros,,USA,USA,44.7975,-69.8867,29.0,2026-08,2.0,0.011,0.036,-0.013,-0.073,-0.391,0.275,-0.006,True,short residence time (weak area signal),hydrolakes_pour
92027,G.M. Shrum,Williston,Canada,CAN,56.0148,-122.1957,2730.0,2026-08,1671.53,0.005,0.007,0.289,0.105,-0.158,0.392,0.105,False,carry-over storage (validated class),hydrolakes_pour
85376,Indian Valley Dam Hydro Project,,USA,USA,39.0788,-122.535556,3.7,2026-08,13.58,0.368,0.324,-0.067,0.311,-0.636,1.331,0.324,True,carry-over storage (validated class),hydrolakes_pour
80320,Chahanwusu Dam,,China,CHN,42.3311,85.5104,309.0,2026-08,3.35,0.052,-0.067,0.123,-0.056,-0.385,0.447,-0.005,False,unknown residence time,gww_polygon
87274,Menzelet Dam,,Turkey,TUR,37.6766,36.8505,248.0,2026-08,37.58,0.137,0.12,0.818,0.525,-0.114,1.207,0.635,False,carry-over storage (validated class),hydrolakes_pour
86417,High Falls (LiÃ¨vre),,Canada,CAN,45.8396,-75.6456,114.1,2026-08,16.14,-0.026,-0.011,0.121,0.175,-0.144,0.434,0.094,False,short residence time (weak area signal),hydrolakes_pour
81363,LAS CONCHAS 1,,Spain,ESP,41.944,-8.035,49.0,2026-08,4.47,-0.025,0.009,0.177,0.015,-0.485,0.472,0.07,False,short residence time (weak area signal),hydrolakes_pour
81348,SAN JUAN 1,,Spain,ESP,40.373001,-4.312,33.0,2026-08,4.72,0.124,0.118,0.151,0.162,-0.453,0.723,0.12,False,short residence time (weak area signal),hydrolakes_pour
86474,Sichuan Da County Jiujietan,,China,CHN,31.2625,107.2377,39.0,2026-08,15.95,0.023,0.03,0.398,-0.036,-0.476,0.529,0.104,False,unknown residence time,gww_polygon
81199,SALIME 1 - Salime Hydroelectric Power Plant Spain,,Spain,ESP,43.237,-6.847,126.0,2026-08,4.11,-0.021,-0.014,0.149,-0.031,-0.437,0.419,-0.0,False,short residence time (weak area signal),hydrolakes_pour
86490,RETIRO BAIXO,Lago de Retiro Baixo,BRA,BRA,-18.89444444,-44.78166667,83.7,2026-08,18.5,0.14,0.181,0.028,0.097,-0.49,0.825,0.084,True,unknown residence time,gww_polygon
81198,Neversink,,USA,USA,41.8194,-74.6358,25.0,2026-08,5.38,0.059,0.024,0.009,0.141,-0.457,0.671,0.038,True,short residence time (weak area signal),hydrolakes_pour
81396,Conemaugh Hydro Plant,,USA,USA,40.46439,-79.365703,15.0,2026-08,3.12,0.34,0.299,0.0,0.284,-0.408,1.097,0.195,True,short residence time (weak area signal),hydrolakes_pour
86491,Serre poncon SERRE PONCON - Serre Poncon Hydroelectric Power Station France,,France,FRA,44.47095,6.26967,370.0,2026-08,23.84,0.001,0.003,-0.0,-0.03,-0.335,0.183,-0.061,False,carry-over storage (validated class),hydrolakes_pour
86035,Pournari,,Greece,GRC,39.1845,21.0255,334.0,2026-08,15.89,-0.039,-0.01,0.579,0.267,-0.284,0.791,0.484,False,carry-over storage (validated class),hydrolakes_pour
91688,Garrison,Fort Berthold Reservoir,USA,USA,47.4945,-101.4115,614.0,2026-08,1055.45,-0.081,-0.068,0.096,-0.008,-0.269,0.38,0.005,True,carry-over storage (validated class),gww_polygon
86529,TEHRI ST -1,,India,IND,30.3787,78.4795,1000.0,2026-08,24.31,0.031,-0.026,0.178,0.204,-0.342,0.94,0.104,False,carry-over storage (validated class),hydrolakes_pour
82135,Bapanxia,,China,CHN,36.14,103.41,220.0,2026-08,4.08,-0.013,-0.011,0.006,-0.083,-0.369,0.489,0.008,False,short residence time (weak area signal),hydrolakes_pour
86033,Ahmed El Hansali,Barrage Ahmed El Hansali,Morocco,MAR,32.69375,-5.889583333,92.0,2026-08,17.39,0.536,0.496,0.369,0.324,-0.362,1.08,0.407,False,unknown residence time,gww_polygon
86539,Huanglongtan,,China,CHN,32.68,110.52,510.0,2026-08,18.33,0.086,0.02,0.326,0.107,-0.327,0.76,0.148,False,carry-over storage (validated class),hydrolakes_pour
86547,Upper Salmon,,Canada,CAN,48.1835,-56.1725,84.0,2026-08,21.8,0.011,0.06,-0.352,-0.232,-0.584,0.151,-0.216,False,unknown residence time,gww_polygon
81135,Byllesby,,USA,USA,44.5119,-92.9394,6.9,2026-08,4.99,-0.022,-0.049,0.068,0.001,-0.741,0.54,0.014,True,short residence time (weak area signal),hydrolakes_pour
81121,"S,EST IIG1",Sil,Spain,ESP,42.414001,-7.6496,451.0,2026-08,3.83,0.039,0.028,0.154,0.006,-0.313,0.342,-0.009,False,short residence time (weak area signal),gww_polygon
86405,Matala,,Angola,AGO,-14.7333,15.0333,40.0,2026-08,20.48,0.053,0.043,-0.02,-0.133,-0.52,0.508,-0.13,False,short residence time (weak area signal),hydrolakes_pour
91947,ILHA SOLTEIRA,Ilha Solteira Reservoir,BRA,BRA,-20.37972222,-51.35805556,4995.2,2026-08,1064.68,0.004,0.002,0.001,-0.078,-0.376,0.439,-0.065,True,short residence time (weak area signal),gww_polygon
86179,Mohale,,Lesotho,LSO,-29.45814244,28.09792864,110.0,2026-08,19.29,0.411,0.396,0.039,0.571,-0.505,1.989,0.53,False,carry-over storage (validated class),hydrolakes_pour
92002,Kamskaya HPP,Kama Reservoir,Russia,RUS,58.1146,56.3289,543.0,2026-08,1314.12,-0.158,-0.114,-0.006,-0.066,-0.411,0.438,-0.062,False,short residence time (weak area signal),hydrolakes_pour
86194,QUEBRADA DE ULLUM,,Argentina,ARG,-31.47472222,-68.64972222,45.0,2026-08,13.83,-0.158,-0.199,0.226,-0.068,-0.699,0.632,-0.143,False,carry-over storage (validated class),hydrolakes_pour
86198,BATALHA,,BRA,BRA,-17.34555556,-47.48944444,52.5,2026-08,19.29,0.248,0.261,0.085,0.315,-0.514,1.003,0.246,True,unknown residence time,gww_polygon
81813,Oxbow (OR),Oxbow,USA,USA,44.971643,-116.835042,190.0,2026-08,4.41,0.03,-0.005,0.06,-0.064,-0.273,0.196,-0.013,True,short residence time (weak area signal),gww_polygon
86145,Teshel Teshel Hydroelectric Power Plant Bulgaria - Teshel Hydroelectric Power Plant Bulgaria,,Bulgaria,BGR,41.6428,24.153,60.0,2026-08,19.87,-0.036,-0.028,0.277,0.069,-0.447,0.611,0.179,False,carry-over storage (validated class),hydrolakes_pour
86203,Samarra Barrage,بحير سمرية,Iraq,IRQ,34.1943,43.8542,75.0,2026-08,9.85,0.037,0.006,0.331,0.213,-0.296,0.939,0.356,False,unknown residence time,gww_polygon
82081,Waitaki,,New Zealand,NZL,-44.6747,170.3989,90.0,2026-08,6.37,-0.003,-0.002,0.018,0.096,-0.276,0.423,0.019,False,short residence time (weak area signal),hydrolakes_pour
91970,Nizhegorodskaya HPP,Gorkovsky Reservoir,Russia,RUS,56.6506,43.3756,520.0,2026-08,1232.71,-0.053,-0.041,-0.093,-0.175,-0.352,0.147,-0.186,False,short residence time (weak area signal),gww_polygon
86276,Kun,,Myanmar,MMR,18.42,96.364,60.0,2026-08,18.88,0.112,0.105,0.36,0.603,-0.424,1.841,0.441,False,unknown residence time,gww_polygon
86287,Imha,,South Korea,KOR,36.5384,128.8813,50.0,2026-08,12.88,-0.054,-0.036,0.099,-0.128,-0.563,0.358,-0.05,False,carry-over storage (validated class),hydrolakes_pour
86291,IZNAJAR 1,,Spain,ESP,37.276001,-4.387,77.0,2026-08,20.16,0.358,0.326,0.443,0.362,-0.407,1.316,0.394,False,carry-over storage (validated class),hydrolakes_pour
86298,Hapchon,,South Korea,KOR,35.5337,128.0316,100.0,2026-08,13.76,-0.135,-0.067,0.131,-0.046,-0.531,0.498,0.01,False,carry-over storage (validated class),hydrolakes_pour
81542,PANGUE,,Chile,CHL,-37.9099,-71.6087,467.0,2026-08,5.54,-0.011,0.02,0.168,0.248,-0.249,0.881,0.059,False,short residence time (weak area signal),hydrolakes_pour
86317,H. PICHI PICUN LEUFU,,Argentina,ARG,-40.012,-69.9918,285.0,2026-08,19.07,-0.012,-0.011,0.224,0.277,-0.223,0.86,0.117,False,short residence time (weak area signal),gww_polygon
62539,Picote I / Picote II,,Portugal,PRT,41.379,-6.3525,440.0,2026-08,0.52,0.037,0.007,0.115,-0.058,-0.395,0.283,-0.076,False,short residence time (weak area signal),hydrolakes_pour
81852,Grand Falls,,Canada,CAN,48.9254,-55.6678,75.0,2026-08,4.42,0.021,0.083,-0.342,-0.177,-0.543,0.199,-0.185,False,short residence time (weak area signal),hydrolakes_pour
86029,Karkam?? Dam,,Turkey,TUR,36.8697,38.0307,192.0,2026-08,17.86,0.052,0.058,0.47,0.344,-0.161,1.037,0.438,False,short residence time (weak area signal),hydrolakes_pour
86703,SrePok 3,,Vietnam,VNM,12.7524,107.8768,220.0,2026-08,18.13,0.01,0.045,0.031,0.07,-0.398,0.736,0.094,False,unknown residence time,gww_polygon
86715,ENTREPENAS 1,,Spain,ESP,40.493,-2.75,37.0,2026-08,22.86,0.367,0.388,0.264,0.68,-0.366,1.564,0.819,False,carry-over storage (validated class),hydrolakes_pour
80677,Vilar tabuaco Vilar-Tabuaco Hydroelectric Power Plant Portugal - Vilar-Tabuaco Hydroelectric Power Plant Portugal,,Portugal,PRT,40.9871,-7.5353,58.0,2026-08,4.65,0.05,0.105,0.17,0.278,-0.438,0.961,0.413,False,short residence time (weak area signal),hydrolakes_pour
92026,Krasnoyarsk,Krasnoyarsk Reservoir,Russia,RUS,55.9367,92.2956,6000.0,2026-08,1669.97,0.05,0.055,0.039,0.122,-0.25,0.486,0.062,False,carry-over storage (validated class),hydrolakes_pour
91678,TRÊS MARIAS,Tres Marias Reservoir,BRA,BRA,-18.2175,-45.26194444,396.0,2026-08,865.85,0.218,0.206,0.029,0.105,-0.312,0.892,0.09,True,carry-over storage (validated class),hydrolakes_pour
85900,Guxian Dam,,China,CHN,34.2397,111.2776,60.0,2026-08,13.89,0.079,0.039,0.59,0.411,-0.277,1.026,0.365,False,carry-over storage (validated class),hydrolakes_pour
87160,Wanjiazhai,,China,CHN,39.58,111.43,1080.0,2026-08,16.44,0.124,0.063,0.11,0.064,-0.162,0.321,0.108,False,short residence time (weak area signal),hydrolakes_pour
80609,PASSO SÃO JOÃO,Rio Ijuí,BRA,BRA,-28.14083333,-55.05194444,77.0,2026-08,4.5,0.318,0.43,-0.005,0.304,-0.598,1.216,0.24,True,unknown residence time,gww_polygon
87164,Afourer,,Morocco,MAR,32.10625,-6.464065072,84.0,2026-08,33.48,0.441,0.408,0.285,0.481,-0.429,1.539,0.558,False,carry-over storage (validated class),hydrolakes_pour
80687,Tianqiao,,China,CHN,39.06,111.13,128.0,2026-08,2.26,-0.17,-0.114,0.116,0.041,-0.392,0.378,0.119,False,unknown residence time,gww_polygon
85893,Yanguoxia,,China,CHN,36.06,103.27,440.0,2026-08,9.44,-0.084,-0.081,0.003,-0.118,-0.402,0.358,-0.06,False,short residence time (weak area signal),hydrolakes_pour
80514,PORTO ESTRELA,Lago da Represa de Porto Estrela,BRA,BRA,-19.11472222,-42.66305556,214.0,2026-08,2.93,-0.117,-0.116,0.046,-0.097,-0.597,0.445,-0.064,True,unknown residence time,gww_polygon
87238,Letan,乐滩水库,China,CHN,23.97,108.61,600.0,2026-08,18.61,0.014,0.017,0.277,0.232,-0.31,1.055,0.159,False,unknown residence time,gww_polygon
87239,Charvak,,Uzbekistan,UZB,41.627,69.969,620.0,2026-08,34.58,0.049,0.033,0.02,0.031,-0.311,0.43,0.061,False,carry-over storage (validated class),hydrolakes_pour
82387,Talarn Talarn Hydroelectric Power Plant Spain - Talarn Hydroelectric Power Plant Spain,,Spain,ESP,42.17969,0.91314,37.4,2026-08,6.58,-0.057,-0.018,0.106,-0.139,-0.647,0.474,-0.068,False,short residence time (weak area signal),hydrolakes_pour
87267,Zamfara,,Nigeria,NGA,12.36458333,7.464583333,100.0,2026-08,30.9,-0.08,-0.128,0.002,-0.209,-0.904,0.629,-0.14,False,carry-over storage (validated class),hydrolakes_pour
91669,Saratovskaya HPP,Saratov Reservoir,Russia,RUS,52.0481,47.7622,1403.0,2026-08,1058.9,-0.007,0.001,-0.018,0.027,-0.169,0.265,-0.004,False,short residence time (weak area signal),hydrolakes_pour
85803,Guandi,,China,CHN,27.82,101.88,2400.0,2026-08,12.78,0.23,0.073,-0.064,-0.015,-0.383,0.449,0.017,False,unknown residence time,gww_polygon
82351,Sanford,,USA,USA,43.6773,-84.3802,3.6,2026-08,5.67,0.221,0.031,0.066,-0.082,-0.62,0.651,-0.14,True,short residence time (weak area signal),hydrolakes_pour
85929,Shiquan Dam,,China,CHN,33.0399,108.2249,225.0,2026-08,11.19,-0.018,-0.004,0.461,0.07,-0.275,0.507,0.186,False,short residence time (weak area signal),hydrolakes_pour
80701,FRIEIRA,,Spain,ESP,42.155998,-8.193,130.0,2026-08,3.67,0.025,0.021,0.161,0.019,-0.301,0.354,-0.002,False,short residence time (weak area signal),hydrolakes_pour
87069,Clyde,,New Zealand,NZL,-45.1793,169.307,432.0,2026-08,23.5,-0.051,-0.007,-0.034,0.027,-0.289,0.332,-0.049,False,short residence time (weak area signal),hydrolakes_pour
82163,SANTA CLARA (PR),Reservatório Santa Clara,BRA,BRA,-25.64611111,-51.95611111,120.1,2026-08,6.59,0.277,0.263,0.082,0.196,-0.5,0.938,0.211,True,unknown residence time,gww_polygon
86716,Gongboxia,,China,CHN,35.88,102.23,1500.0,2026-08,18.73,0.038,0.05,-0.023,-0.048,-0.184,0.368,0.022,False,short residence time (weak area signal),hydrolakes_pour
86027,SALTO DO RIO VERDINHO,Reservatório UHE Salto do Rio Verdinho,BRA,BRA,-19.14555556,-50.76722222,93.0,2026-08,19.57,0.178,0.25,0.038,0.203,-0.497,1.011,0.094,True,unknown residence time,gww_polygon
92003,Dniprodzerzhynsk,Kremenchuk Reservoir,Ukraine,UKR,48.5485,34.541,357.0,2026-08,1840.51,-0.001,-0.006,-0.006,0.006,-0.292,0.31,-0.017,False,short residence time (weak area signal),hydrolakes_pour
80973,Los Peares,,Spain,ESP,42.465,-7.724,193.4,2026-08,4.32,0.02,0.016,0.153,0.007,-0.331,0.442,-0.01,False,short residence time (weak area signal),hydrolakes_pour
91687,SERRA DA MESA,Serra da Mesa Reservoir,BRA,BRA,-13.83416667,-48.30583333,1275.0,2026-08,933.53,0.108,0.118,0.063,0.161,-0.306,0.859,0.122,True,carry-over storage (validated class),hydrolakes_pour
86815,Taabo,,Ivory Coast,CIV,6.23125,-5.081343294,210.0,2026-08,28.34,0.029,0.031,0.037,-0.101,-0.471,0.382,0.004,False,short residence time (weak area signal),hydrolakes_pour
80935,Hassan I,,Morocco,MAR,31.81458333,-6.822516377,67.2,2026-08,6.3,0.478,0.431,0.283,0.378,-0.299,0.839,0.463,False,short residence time (weak area signal),hydrolakes_pour
85973,SÃO JOSÉ,Represa da UHE São José,BRA,BRA,-28.17694444,-54.81333333,51.0,2026-08,16.27,0.15,0.198,-0.005,0.163,-0.566,0.995,0.151,True,unknown residence time,gww_polygon
86923,Studen kladenets Studen Kladenets Hydroelectric Power Plant Bulgaria - Studen Kladenets Hydroelectric Power Plant Bulgaria,,Bulgaria,BGR,41.61227,25.64052,85.0,2026-08,17.59,-0.209,-0.214,0.342,0.026,-0.566,0.316,0.194,False,carry-over storage (validated class),hydrolakes_pour
86990,BARRA DOS COQUEIROS,Reservatório UHE Barra dos Coqueiros,BRA,BRA,-18.72111111,-51.00444444,90.0,2026-08,24.27,0.207,0.213,0.04,0.233,-0.495,1.08,0.223,True,unknown residence time,gww_polygon
82262,Fratel Fratel - G1 - Fratel Hydroelectric Power Plant Portugal,,Portugal,PRT,39.5428,-7.8029,173.0,2026-08,4.76,0.01,0.015,0.217,0.019,-0.314,0.325,0.071,False,short residence time (weak area signal),hydrolakes_pour
80771,Secord,,USA,USA,44.0411,-84.3418,1.2,2026-08,2.34,-0.086,0.015,0.066,0.077,-0.368,0.526,0.106,True,short residence time (weak area signal),hydrolakes_pour
87023,Limestone,,Canada,CAN,56.5075,-94.1097,2330.0,2026-08,27.95,0.005,0.026,0.19,0.141,-0.177,0.411,0.096,False,short residence time (weak area signal),gww_polygon
87036,Fengtan,,China,CHN,28.72,110.27,800.0,2026-08,20.54,0.009,0.028,0.176,0.055,-0.333,0.636,0.179,False,short residence time (weak area signal),hydrolakes_pour
80709,St etienne cantales ST ETIENNE CANTALES - Saint Etienne Cantales Hydroelectric Power Station France,,France,FRA,44.94516,2.21906,103.3,2026-08,4.34,0.003,0.022,-0.048,-0.142,-0.512,0.236,-0.104,False,short residence time (weak area signal),hydrolakes_pour
91679,Cheboksarskaya HPP,Cheboksary,Russia,RUS,56.1373,47.4661,1370.0,2026-08,905.09,-0.033,-0.032,-0.058,-0.026,-0.214,0.224,-0.042,False,short residence time (weak area signal),hydrolakes_pour
87292,Mulungushi,,Zambia,ZMB,-14.69836621,28.82708333,32.0,2026-08,27.84,0.586,0.597,0.015,0.565,-0.355,1.48,0.441,False,short residence time (weak area signal),hydrolakes_pour
89993,Zhelin,,China,CHN,29.21,115.5,180.0,2026-08,234.98,-0.04,-0.028,0.029,-0.16,-0.772,0.686,-0.218,False,carry-over storage (validated class),hydrolakes_pour
78905,Rollins,,USA,USA,39.134259,-120.953341,12.1,2026-08,2.68,0.053,0.015,-0.059,-0.065,-0.455,0.327,-0.14,True,short residence time (weak area signal),hydrolakes_pour
78896,Polyfyto POLYFYTO - Polyfyto  Hydroelectric Power Plant Greece,,Greece,GRC,40.3305,22.1253,375.0,2026-08,3.39,0.015,0.013,0.42,0.145,-0.274,0.553,0.301,False,unknown residence time,gww_polygon
75321,Gezhen Dam,,China,CHN,19.1801,108.9683,80.0,2026-08,2.19,0.089,0.099,-0.039,-0.1,-0.587,0.507,-0.096,False,unknown residence time,gww_polygon
83538,Ludila,,China,CHN,26.2,100.82,2160.0,2026-08,7.76,0.299,0.199,-0.048,0.111,-0.451,0.713,0.186,False,unknown residence time,gww_polygon
75208,Unbong,,North Korea,PRK,38.5979,125.4621,400.0,2026-08,1.75,0.07,-0.016,0.152,0.013,-0.311,0.6,0.039,False,short residence time (weak area signal),hydrolakes_pour
65452,Clunie Cascade CLUN-1,,United Kingdom,GBR,56.71694444,-3.7775,61.0,2026-08,0.65,0.032,-0.018,0.084,-0.06,-0.376,0.289,0.008,False,unknown residence time,gww_polygon
75017,VELLE GRUPO 2,,Spain,ESP,42.3589,-7.851,86.5,2026-08,1.53,0.03,0.031,0.158,0.001,-0.383,0.389,-0.014,False,short residence time (weak area signal),hydrolakes_pour
89273,GOV. BENTO MUNHOZ,,BRA,BRA,-26.00944444,-51.66472222,1676.0,2026-08,107.74,0.127,0.048,0.016,-0.02,-0.461,0.849,-0.125,True,carry-over storage (validated class),hydrolakes_pour
74930,LANUZA 1,,Spain,ESP,42.709,-0.304,52.0,2026-08,1.39,-0.127,-0.085,0.112,-0.165,-0.571,0.315,-0.1,False,unknown residence time,gww_polygon
89209,Hoa Binh,,Vietnam,VNM,20.8082,105.3233,1920.0,2026-08,84.93,0.001,-0.007,0.189,0.189,-0.3,0.67,0.197,False,short residence time (weak area signal),hydrolakes_pour
74928,Yunnan Gongguoqiao,Gongguoqiao Reservoir,China,CHN,25.5803,99.3405,1650.0,2026-08,1.87,0.173,0.099,-0.051,0.029,-0.441,0.556,0.094,False,unknown residence time,gww_polygon
83562,Manuel M. DiÃ©guez (Santa Rosa),,Mexico,MEX,20.9088,-103.7059,70.0,2026-08,5.46,-0.188,-0.01,-0.242,-0.115,-0.56,0.36,-0.017,False,short residence time (weak area signal),hydrolakes_pour
84614,Spilje Hydroelectric Power Plant Macedonia,,North Macedonia,MKD,41.4936,20.5054,84.0,2026-08,11.28,0.017,0.018,0.3,0.078,-0.366,0.576,0.247,False,carry-over storage (validated class),hydrolakes_pour
74862,Ghazi Barotha,Ghazi Brotha Reservoir II,Pakistan,PAK,33.7793,72.259,1450.0,2026-08,1.71,-0.08,-0.077,0.048,0.14,-0.177,0.537,0.136,False,unknown residence time,gww_polygon
89289,Teshreen (Tishrin) Hydroelectric Power Project Syria,,Syrian Arab Republic,SYR,36.3814,38.1833,630.0,2026-08,144.53,-0.019,-0.015,0.481,0.143,-0.208,0.848,0.26,False,short residence time (weak area signal),hydrolakes_pour
90564,LAJEADO,Reservatório UHE Luís Eduardo Magalhães (Lajeado),BRA,BRA,-9.756388889,-48.37416667,902.5,2026-08,611.51,0.041,0.045,0.045,-0.043,-0.3,0.453,-0.022,True,unknown residence time,gww_polygon
89302,Marcel Laniado hidroelectrica,,Ecuador,ECU,-0.92833333,-79.75277778,213.0,2026-08,77.79,-0.067,-0.078,0.125,-0.128,-0.542,0.557,-0.015,False,carry-over storage (validated class),hydrolakes_pour
84597,Shaxikou,,China,CHN,26.59,118.08,300.0,2026-08,7.88,-0.034,-0.017,-0.078,-0.166,-0.571,0.394,-0.284,False,short residence time (weak area signal),hydrolakes_pour
74917,BÃ¥tsvatn,Kobbvatnet,Norway,NOR,68.090128,17.716649,30.0,2026-08,2.03,0.002,-0.01,0.07,0.108,-0.314,0.526,0.072,False,short residence time (weak area signal),gww_polygon
89305,Sanmexia,,China,CHN,34.83,111.34,400.0,2026-08,49.3,0.036,0.139,0.29,0.382,-0.221,0.894,0.381,False,short residence time (weak area signal),hydrolakes_pour
89199,Liujiaxia,,China,CHN,35.93,103.34,1225.0,2026-08,106.82,-0.002,-0.01,0.003,-0.082,-0.298,0.352,-0.012,False,carry-over storage (validated class),hydrolakes_pour
83522,Hrauneyjafoss,Hrauneyjalon,Iceland,ISL,64.2009,-19.2406,210.0,2026-08,8.86,-0.025,0.05,-0.127,-0.112,-0.44,0.144,-0.093,False,short residence time (weak area signal),hydrolakes_pour
88999,Ertan,,China,CHN,26.82,101.78,3300.0,2026-08,72.22,0.015,-0.005,-0.06,-0.154,-0.363,0.281,-0.146,False,short residence time (weak area signal),hydrolakes_pour
90569,Toledo Bend,Toledo Bend Reservoir,USA,USA,31.173484,-93.565877,81.0,2026-08,602.05,0.025,0.005,-0.323,-0.418,-0.945,0.186,-0.496,True,carry-over storage (validated class),hydrolakes_pour
89014,GOV. JAYME CANET,Represa UHE Mauá,BRA,BRA,-24.0625,-50.70805556,363.1,2026-08,79.91,0.101,0.119,-0.008,-0.038,-0.484,0.667,-0.036,True,unknown residence time,gww_polygon
83497,BARRIOS DE LUNA 1 (MORA LUNA),,Spain,ESP,42.85138889,-5.86416667,38.0,2026-08,5.94,-0.058,0.016,0.155,-0.001,-0.532,0.514,0.042,False,carry-over storage (validated class),hydrolakes_pour
75621,Asomata ASOMATA - Asomata Hydroelectric Power Plant Greece,,Greece,GRC,40.4744,22.2439,108.0,2026-08,1.84,0.012,0.009,0.42,0.127,-0.267,0.532,0.313,False,short residence time (weak area signal),hydrolakes_pour
89092,Fransisco Morazan (el Cajon),,Honduras,HND,15.0293,-87.7455,300.0,2026-08,72.41,0.075,0.129,0.087,0.183,-0.321,0.901,0.43,False,carry-over storage (validated class),hydrolakes_pour
89093,Wanan Dam,,China,CHN,26.4441,114.7954,500.0,2026-08,77.88,0.023,-0.009,-0.055,-0.038,-0.561,0.655,-0.196,False,short residence time (weak area signal),hydrolakes_pour
89190,S.SAROVAR RBPH,,India,IND,21.8301,73.7501,1450.0,2026-08,116.38,0.064,0.112,-0.032,0.194,-0.407,0.769,0.251,False,short residence time (weak area signal),hydrolakes_pour
83508,Iveland,,Norway,NOR,58.390377,7.894692,87.0,2026-08,6.9,0.007,0.007,0.058,0.053,-0.286,0.426,0.033,False,short residence time (weak area signal),hydrolakes_pour
75542,Tugalo,,USA,USA,34.7,-83.3522,67.3,2026-08,1.72,0.006,0.02,-0.193,-0.181,-0.532,0.197,-0.229,True,short residence time (weak area signal),hydrolakes_pour
89107,Al-Massira,,Morocco,MAR,32.47529786,-7.637797858,128.0,2026-08,73.58,0.129,0.121,0.349,0.047,-0.615,0.809,0.041,False,carry-over storage (validated class),hydrolakes_pour
89113,Xiaolangdi,,China,CHN,34.92,112.36,1800.0,2026-08,94.4,-0.051,-0.039,0.293,0.105,-0.204,0.522,0.247,False,carry-over storage (validated class),hydrolakes_pour
75481,CASTRO II - Castro Hydroelectric Power Plant Spain,,Spain,ESP,41.575401,-6.1872,110.0,2026-08,1.01,0.022,0.004,0.115,-0.002,-0.276,0.344,-0.025,False,short residence time (weak area signal),hydrolakes_pour
92108,TUCURUÍ,Tucurui Reservoir,BRA,BRA,-3.834166667,-49.64527778,8535.0,2026-08,2193.21,-0.026,-0.031,0.001,-0.031,-0.326,0.34,-0.038,True,short residence time (weak area signal),hydrolakes_pour
